Index	Annotator	Subset	Genre	ID	Complex_binary	Complex_probabilistic	Start_index	End_index	Native_complex	Non_native_complex	Expression	Context	Annotation
786	0	Train	News	3T8DUCXY0N7L5H1CXGKCMOI0K7L9TL	1	0.05	116	127	0	1	sought help	A Florida mother who fatally shot her four children before killing herself Tuesday called three of the kids who had sought help from a neighbor back to the house before firing the fatal shots, authorities said.	not MWE
787	0	Train	WikiNews	3CMIQF80GNRLVI7MI5N5X9GBCR36Q4	0	0	50	67	0	0	ceased his strike	#18-2 According to media reports on Monday, Adnan ceased his strike after achieving an agreement with Israel entailing his release from administrative detention.	not MWE
788	0	Train	News	3RHLQY6EDT5DRMZ3UVO60CPYVTJD4A	1	0.6	28	45	8	4	domestic violence	The family has a history of domestic violence.	MW compounds
789	0	Train	News	30P8I9JKOIMHHM3PZL7ABQ1JVWI5V6	1	0.45	61	75	4	5	domestic abuse	Deupities said a neighbor had previously called 911 due to a domestic abuse.	MW compounds
790	0	Train	News	3RDTX9JRTY2Y7J45KDHBHSQIUXR97F	1	0.45	103	120	6	3	financial cushion	Spain announced Friday a drastic reform forcing banks to set aside a new 30-billion-euro ($39 billion) financial cushion and to separate property assets from their balance sheets.	MW compounds
791	0	Train	News	3MQKOF1EE2PP0OIN41UPV48PE9FDW2	1	0.45	72	89	7	2	financial cushion	It approved measures forcing banks to set aside a new 30bn euro ($39bn) financial cushion on top of 54bn euros ordered in February as insurance against bad loans on property.	MW compounds
792	0	Train	News	30Y6N4AHYPXKSS1157KJ8508MU0DRZ	1	0.4	89	108	6	2	complex investments	JPMorgan Chase, the biggest US bank, reveals a surprise trading loss of $2bn (£1.2bn) on complex investments made by its traders.	MW compounds
793	0	Train	News	3LOJFQ4BOXGY5OO6FNBM7TEUSF9KD7	1	0.4	61	78	5	3	regulatory filing	Libertyville, Illinois-based Motorola Mobility had said in a regulatory filing in February that only Chinese clearance was still required.	MW compounds
794	0	Train	News	3GONHBMNHVZWYDT5SHDZDYP152EMZD	1	0.35	210	226	5	2	ethnic cleansing	The trial of the former Bosnia Serb army commander Ratko Mladic is due to begin today.Mladic stands accused of 11 counts of wars crimes and crimes against humanity.He is accused of leading a brutal campaign of ethnic cleansing during the Bosnian war between 1992 and 1995.	MW compounds
795	0	Train	News	368IUKXGA590V667IS8GX4Q1424P6U	1	0.35	34	50	3	4	spring offensive	The insurgency also claimed their spring offensive, which began two weeks ago with attacks in Kabul, would be renewed on Thursday, despite a security clamp-down in the capital.	MW compounds
796	0	Train	News	3IHWR4LC7DEVIY2RYCFU8LLGPKN8IE	1	0.3	43	55	2	4	peace treaty	Many Egyptians view Israel, which signed a peace treaty with Egypt in 1979 after four wars between the two countries, with hostility.	MW compounds
797	0	Train	News	3TZ0XG8CBUL27X9OUI9HVSMD5HX982	1	0.2	137	159	4	0	real estate portfolios	The cabinet is also expected to demand banks to set aside a further 35 billion euros (27.9 billion pounds) to cover sound loans in their real estate portfolios.	MW compounds
798	0	Train	News	3FBEFUUYRK6T8205T9QJ791654P6AS	1	0.2	63	80	3	1	political reforms	The government has praised the vote as a milestone in promised political reforms, but the opposition boycotted the polls and said they were designed to strengthen Assad's grip on power.	MW compounds
799	0	Train	News	3QREJ3J433YH30CYS49AQ6MZ0NNKLW	1	0.2	4	21	4	0	interior ministry	The interior ministry said seven people were killed, including at least six Afghans.	MW compounds
800	0	Train	News	30Z7M1Q8UYLGCGJTMONHRNXXCCI8AA	1	0.2	128	142	2	2	legal disputes	It also gives Google, the worlds’ biggest maker of smartphone software, a trove of 17,000 patents to protect Android devices in legal disputes with competitors.	MW compounds
801	0	Train	News	3PUOXASB574HRTAB389U8CJH5379Z1	1	0.15	22	47	2	1	rocket-propelled grenades	Heavier weapons, like rocket-propelled grenades, have also been fired.	MW compounds
802	0	Train	News	38B7Q9C28G6F3JQ013CJBEQMZM769D	1	0.15	42	63	2	1	sovereign wealth fund	Companies must raise £28 trillion Chinese sovereign wealth fund stops buying Euro debt Surprise weakening in China import and exports Spain nationalises Bankia as euro crisis escalates Germany warns Greece 'no bailout agreement, no aid' Bankia, in which the state is taking a 45pc stake as a crisis measure to save    it from crippling bad loans, had €37.5bn in exposure to the property sector    at the end of 2011.	MW compounds
803	0	Train	News	39HYCOOPKOMTVCO90ZO2M66YG71DMB	1	0.15	66	78	1	2	ruling elite	Syria is overwhelmingly Sunni, but President Bashar Assad and the ruling elite belong to the minatory Alawite sect.	MW compounds
804	0	Train	News	3JTPR5MTZSD31B9D0HT39HQ2FYB5KK	1	0.15	28	44	1	2	sovereign rights	The Philippines says it has sovereign rights over waters within its 200-nautical-mile exclusive economic zone, and that its position is supported by international law.	MW compounds
805	0	Train	News	3RHLQY6EDT5DRMZ3UVO60CPYVTJD4A	1	0.15	52	61	2	1	SWAT team	EMTs pronounced Pebbles dead in the ambulance and a SWAT team was called for further investigation.	MW compounds
806	0	Train	News	3M7OI89LVYPH1HX3DNMAD4RU57A6CU	1	0.15	122	132	2	1	death toll	The United Nations estimates that at least 9,000 people have died in the 14-month crisis, while opposition groups put the death toll at more than 11,000.	MW compounds
807	0	Train	News	31MBOZ6PAOSZK20A0RSC2N9RWF2CL2	1	0.15	118	137	2	1	diplomatic missions	Israel's internal security agency, Shin Bet, which is responsible for setting the security guidelines for all Israeli diplomatic missions around the world, will okay Amita's departure pending the willingness of Egyptian authorities to approve its request for upgraded security measures, the Ha'aretz daily reported on Sunday.	MW compounds
808	0	Train	News	3MQKOF1EE2PP0OIN41UPV48PE9FDW2	1	0.15	45	60	2	1	property assets	The new rules also require banks to separate property assets from their balance sheets.	MW compounds
809	0	Train	News	3SCKNODZ0XHJWL8ZLN0GZTL20ZB7N6	1	0.1	96	112	2	0	operating system	Mainly, there were concerns that Motorola would be given preferential treatment for the Android operating system, which runs on Motorola devices.	MW compounds
810	0	Train	News	3SSN80MU8CPC3UTN6NCY10HM8XLKX9	1	0.1	16	37	0	2	Internet search giant	This brings the Internet search giant closer to completing its biggest deal ever.	MW compounds
811	0	Train	News	3U18MJKL1UNP823VC48RFFDG1A2NCF	1	0.05	52	71	0	1	next-door neighbour	Police said three of the four children ran to their next-door neighbour's house before their mother - identified as 33-year-old Tanya Thomas - called them back home and killed them.	MW compounds
812	0	Train	News	30UZJB2POHDX5D16FB14SV903B153I	1	0.05	31	49	1	0	suicide car bomber	Officials and witnesses said a suicide car bomber and Taliban militants disguised in burqas attacked a compound housing hundreds of foreigners in the Afghan capital, killing seven.	MW compounds
813	0	Train	News	30UZJB2POHDX5D16FB14SV903B153I	1	0.05	20	34	1	0	combat mission	Even after the U.S. combat mission is concluded in 2014, it is likely that thousands of U.S. troops will remain for some years to conduct counterterrorism strikes and otherwise train and advise Afghan forces, and help the Afghans collect and exploit intelligence on insurgents and other military targets.	MW compounds
814	0	Train	News	3YO4AH2FPDLQH7L7GG7OO86KWJPQ0I	1	0.05	78	96	0	1	military observers	Part of the plan includes the deployment in flashpoint areas of around 300 UN military observers.	not MWE
815	0	Train	News	3O0M2G5VC631OWMMIFJ4EG683V194V	1	0.05	149	163	1	0	property loans	Spanish banks have been struggling for years with the fallout from the nation's property bust, which saddled them with billions of euro worth of bad property loans.	MW compounds
816	0	Train	News	311HQEI8RSHDDAMIOBBAUGSBADJ7ZN	1	0.05	126	142	1	0	political forces	Sunday's parliamentary vote suggested Russians are tiring of Putin and his United Russia party, which has dominated all other political forces in Russia for the past dozen years and earned a reputation for corruption.	MW compounds
817	0	Train	News	3SSN80MU8CPC3UTN6NCY10HM7KIKXF	1	0.05	100	113	0	1	regime forces	In Quraya in the eastern province of Deir Ezzor, a 15-year-old boy was killed by machinegun fire as regime forces raided the town, the Observatory said, bringing the total number of people killed on Monday to 25.	MW compounds
818	0	Train	News	3JTPR5MTZSD31B9D0HT39HQ2FYB5KK	1	0.05	149	166	0	1	international law	The Philippines says it has sovereign rights over waters within its 200-nautical-mile exclusive economic zone, and that its position is supported by international law.	MW compounds
819	0	Train	News	3RDTX9JRTY2Y7J45KDHBHSQIUXR97F	1	0.05	147	163	1	0	government bonds	For banks unable to raise the funds, the government will provide five-year loans, convertible into shares with an interest rate double the rate on government bonds.	MW compounds
820	0	Train	News	3TZ0XG8CBUL27X9OUI9HVSMD5HX982	1	0.05	153	169	0	1	financial system	Spain is set to intensify the clean-up of its banks on Friday after difficult last-minute talks between the government and lenders on details of planned financial system reforms.	MW compounds
821	0	Train	News	31ODACBENUGQIG5JPIQ8YEC3RB8SQ7	1	0.05	88	102	1	0	property loans	The weekly cabinet meeting is also expected to approve a plan to force banks to put bad property loans into separate companies.	MW compounds
822	0	Train	News	3OREP8RUT2C0O5U3B0Z1EBY1H0DBGU	1	0.05	113	130	1	0	unemployment rate	The European Union has already discounted Spain's promise to trim the deficit in a time of recession and with an unemployment rate in the first quarter of 24.4 percent.	MW compounds
823	0	Train	News	3M7OI89LVYPH1HX3DNMAD4RU57A6CU	1	0.05	40	59	1	0	parliamentary seats	More than 7,000 candidates vied for 250 parliamentary seats.	MW compounds
824	0	Train	News	356ZPKYPUHI2EQGDOB38GVAU4DLPYL	1	0.05	80	94	1	0	housing estate	It is understood the dead girl was living at her family home, in a neighbouring housing estate, and was visiting her older sister at the time of the shooting.	MW compounds
825	0	Train	News	3B9XR6P1WEWAF7K4J6K4BOQH9SUBJY	1	0.05	157	173	1	0	government bonds	For banks unable to raise the necessary funds, the government will provide five-year loans, convertible into shares with an interest rate double the rate on government bonds.	MW compounds
826	0	Dev	News	3ZXNP4Z39RMT8L5E9AK1M1HDU3N7LD	0	0	197	210	0	0	support bases	But Crocker said there would be no repeat of the 1990s when a withdrawal of Western backers in the wake of the Soviet withdrawal unleashed a vicious civil war out of which the Taliban and al Qaeda support bases arose.	MW compounds
827	0	Train	News	3JVP4ZJHDPTD09XO382FF6FY5LNI0A	1	0.05	201	211	1	0	aid groups	Seven people were killed after attackers in burqas detonated a suicide car bomb and clashed with guards at the "Green Village" complex of guesthouses used by the European Union, the United Nations and aid groups, officials said.	MW compounds
828	0	Train	News	302OLP89DZ8IOJ96303MT9TG233ACI	1	0.05	9	27	1	0	parliamentary vote	Sunday's parliamentary vote suggested Russians are tiring of Putin and his United Russia party, which has dominated all other political forces in the country for a dozen years and earned a reputation for corruption.	MW compounds
829	0	Train	News	3R0WOCG21MAC8KTI91FODGNSTT4DU3	1	0.05	56	79	0	1	conservative government	It is the second banking reform passed by the country's conservative government since it came into power in December, and comes just days after it was forced to part-nationalise Bankia, the country's fourth-largest bank due to the effect of the bursting of the property bubble.	MW compounds
830	0	Train	News	31N9JPQXIPJGPAEBYWMSQ6AWDP4NHU	0	0	4	27	0	0	centre-right government	The centre-right government offered high-interest loans to banks on the brink in a crisis which is shaking the euro zone, and ordered an independent audit of lending across the entire banking sector, as the European Union had asked.	MW compounds
831	0	Train	News	3EFNPKWBMSPYA6F5I5VSB0D9N4E30M	0	0	99	112	0	0	police report	In April, Jaxs threw a bicycle through a window in the house and threatened Thomas, according to a police report.	MW compounds
832	0	Train	News	31MBOZ6PAOSZK20A0RSC2N9RWF2CL2	0	0	268	285	0	0	security measures	Israel's internal security agency, Shin Bet, which is responsible for setting the security guidelines for all Israeli diplomatic missions around the world, will okay Amita's departure pending the willingness of Egyptian authorities to approve its request for upgraded security measures, the Ha'aretz daily reported on Sunday.	MW compounds
833	0	Train	WikiNews	3UOMW19E6D7LIDXP84C5LYDUCHRC5P	1	0.6	136	149	6	6	observer bias	#42-52 This means the experimenter doesn't know which ants belong to which treatment, so it's impossible to influence the results with 'observer bias'.	MW compounds
834	0	Train	WikiNews	3LXX8KJXPWA5SPW41ZYDSECDNRTO9P	1	0.15	16	37	0	3	postdoctoral research	#42-13 He began postdoctoral research at Helsinki in 2012.	MW compounds
835	0	Train	WikiNews	382GHPVPHSSF9UX616IUN33M68J43E	1	0.15	58	77	3	0	conspiracy theories	#15-31 Russia has refused to return wreckage, encouraging conspiracy theories about the crash.	MW compounds
836	0	Train	WikiNews	3ZZAYRN1I6SOC45IZ53UJEDPHYVTOT	1	0.15	46	58	0	3	border fence	#39-24 Neighbouring Hungary is constructing a border fence across its entire frontier with Serbia.	MW compounds
837	0	Train	WikiNews	3QREJ3J433YH30CYS49AQ6MZ3G0LKZ	1	0.1	127	143	1	1	attorney general	#37-1 Guatemalan Supreme Court approves impeachment of President Molina Yesterday in Guatemala, the Supreme Court approved the attorney general's request to impeach President Otto Pérez Molina.	MW compounds
838	0	Train	WikiNews	3PMR2DOWOO2IN9KAFP6N2016K4A454	1	0.1	97	113	1	1	inaugural member	#21-10 Bianchi, the 2007 French Formula Renault and 2009 Formula 3 Euro Series champion, was the inaugural member of the Ferrari Driver Academy.	MW compounds
839	0	Train	WikiNews	30F94FBDNRL4TAG9V0Y8DUDQAZCTBP	1	0.1	106	119	1	1	data analysis	#25-5 "Job growth is quite strong," stated Jim O'Sullivan, chief economist at High Frequency Economics, a data analysis firm in New York.	MW compounds
840	0	Train	WikiNews	3T2HW4QDUV84J0Z1BUPMXEIWYDAC9G	1	0.1	32	44	0	2	winning goal	#8-5 In 2013, Robben scored the winning goal in the UEFA Champions League final at Wembley Stadium against Bayern's arch rivals Borussia Dortmund.	MW compounds
841	0	Train	WikiNews	3G9UA71JVVVNDVHE6P8O6M4LT7VJ7P	1	0.05	42	55	0	1	death penalty	#35-1 UK judge withholds report from Thai death penalty defendants In a judgement released today Mr Justice Green, sitting in the High Court in London, spoke of his "very considerable unease" as he rejected an application by two defendants in a Thai death penalty case.	MW compounds
842	0	Train	WikiNews	3DWNFENNE3WQU8ZV4RAH3AKB2554JQ	1	0.05	75	88	0	1	hard shoulder	#39-10 The Krone published an image of a non-articulated food lorry on the hard shoulder, which they report is the vehicle in question.	MW compounds
843	0	Train	WikiNews	371QPA24C2P3GCYHT35J7I0HONM1TF	1	0.05	28	39	0	1	aid workers	#2-2 Dozens of refugees and aid workers died.	MW compounds
844	0	Train	WikiNews	3ACRLU860NF24RYC559DE8DP7PQEBL	1	0.05	97	119	0	1	presidential candidate	#23-1 U.S. presidential candidate Mark Everson challenges debate exclusion U.S. Republican Party presidential candidate Mark Everson, former commissioner of the Internal Revenue Service (IRS), filed a complaint on Monday with the Federal Election Commission (FEC) to challenge his exclusion from Thursday's first Fox News Republican Party presidential debate.	MW compounds
